distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
14.914483333833344,0.0335984148048647,8.48165870940649,1.0,0.0,0.0,1.0,1.0
226.7517867564489,0.9216477841278604,2.226754991943707,1.0,0.0,0.0,1.0,1.0
1.7880609348699683,14.854092569900695,4.376829508028909,0.0,1.0,0.0,1.0,1.0
235.86794635310395,0.3205139339684664,7.030521754296817,1.0,1.0,0.0,0.0,1.0
132.7340131599401,4.548811935342626,4.897028061895114,1.0,0.0,0.0,1.0,1.0
3.72226774047613,0.2461870049225211,10.875167403220455,1.0,1.0,0.0,1.0,1.0
2.2453586688726586,5.726713770761981,4.652490770847392,1.0,0.0,0.0,1.0,1.0
32.510307691805444,3.5801908895990087,8.090922234876974,1.0,0.0,0.0,1.0,1.0
249.86449998171545,1.911149495015504,8.646165490731882,1.0,0.0,0.0,0.0,1.0
102.3331104610492,0.4039002011996082,0.1435931696359655,1.0,0.0,0.0,1.0,1.0
2.040207944216112,0.1975251864073618,15.377568846314038,1.0,1.0,0.0,1.0,1.0
109.29062213633368,1.7362095471448002,2.8130398904163174,1.0,0.0,0.0,1.0,1.0
3.183374676353207,0.2164269605822503,10.00441608037234,1.0,0.0,0.0,1.0,1.0
4.592058785053879,0.3581013899736799,5.7346625460659775,1.0,0.0,0.0,1.0,1.0
67.50212099476936,0.1977541646638512,5.995448681845586,1.0,1.0,0.0,1.0,1.0
157.33984869032014,0.2168075430363384,0.2112979855165415,1.0,0.0,0.0,1.0,1.0
30.612268696621868,0.0387135459106799,5.048837240199186,1.0,0.0,0.0,1.0,1.0
532.0869640522121,0.2988680839213454,0.9508921463787168,1.0,0.0,0.0,1.0,1.0
6.535232329209871,1.7360755807560664,4.902024446449377,1.0,0.0,0.0,1.0,1.0
10.725752935121768,0.4605472442716921,13.08838319902889,1.0,0.0,0.0,1.0,1.0
1.0391103898064062,1.42421125731652,5.958015652009074,0.0,0.0,0.0,0.0,1.0
3.4316484623667693,84.4631588816597,1.5400618514674018,1.0,0.0,0.0,1.0,1.0
6.142600940024648,23.271084560974945,5.765937784246261,1.0,1.0,0.0,1.0,1.0
20.716435511603603,0.1239927938124811,5.271090983669812,1.0,0.0,0.0,1.0,1.0
3.979781684641393,0.3041225767260676,4.808241007297511,1.0,0.0,0.0,1.0,1.0
3.0110436841719808,11.448849059578308,4.204809823368941,1.0,0.0,0.0,1.0,1.0
1.438777377970734,5.694621455106257,4.867773092759853,0.0,0.0,0.0,0.0,1.0
6.220003752733448,32.14030323446489,4.176445627228576,1.0,1.0,0.0,1.0,1.0
3.166816777336938,0.162977292909932,12.20456442670756,1.0,0.0,0.0,1.0,1.0
658.8164968242206,0.5073441830171038,0.4372145170877025,1.0,0.0,0.0,1.0,1.0
10.12314887679333,1.2065402234838845,13.471432258219062,1.0,0.0,0.0,1.0,1.0
1.26068949604631,2.8735258675229542,4.117880576784208,0.0,1.0,0.0,1.0,1.0
1.6327853924043625,4.245753491185069,5.487028648354446,0.0,1.0,0.0,1.0,1.0
6.338814854951346,0.3315900991690815,6.470578211083924,1.0,1.0,0.0,1.0,1.0
1.5934631762681737,2.589413335103836,6.363209136662731,0.0,0.0,0.0,0.0,1.0
7.923348826528602,0.134560030518843,4.359231747603604,1.0,0.0,0.0,1.0,1.0
57.53324748844237,2.2181493294622245,7.147697577233314,1.0,0.0,0.0,1.0,1.0
3.8198646474849,3.9771372127479054,4.8086705217000425,1.0,0.0,0.0,1.0,1.0
11.909463153049607,4.660156268483951,5.082795884861403,1.0,0.0,0.0,1.0,1.0
11.067598338152164,84.05364603739382,1.1719111528449386,1.0,0.0,0.0,1.0,1.0
416.4019581833346,2.880443437498501,0.3640428478147669,1.0,0.0,0.0,1.0,1.0
20.051384560877327,2.96545442897661,8.969379751559604,1.0,0.0,0.0,1.0,1.0
29.66833929977689,1.008609366847938,34.252717345172606,1.0,0.0,0.0,1.0,1.0
2.2236589449773425,0.8680338716196484,16.455382824988494,1.0,1.0,0.0,1.0,1.0
7.892905744131122,0.1929736850827023,4.067734909669608,1.0,1.0,0.0,1.0,1.0
6.3299879842894,0.3438989767563163,4.040092663576776,1.0,0.0,0.0,1.0,1.0
6.799426291912679,9.595465872414454,8.279466376112852,1.0,0.0,0.0,1.0,1.0
7.168759241546094,115.09670159766426,0.5815884214483149,1.0,0.0,0.0,1.0,1.0
34.36748461941881,63.23565845411529,2.6671115954976194,1.0,0.0,0.0,1.0,1.0
3.932121173709783,0.6456889198565221,4.27846252276677,1.0,1.0,0.0,1.0,1.0
2.130035582663392,2.444092969149554,4.277655646297204,1.0,0.0,0.0,1.0,1.0
1.005145145857878,293.4591738693947,5.347432156174398,0.0,1.0,0.0,1.0,1.0
4.63935443545312,9.265457225842038,12.411539095822546,1.0,0.0,0.0,1.0,1.0
48.03877126053424,0.1476754019611287,15.347003631814866,1.0,0.0,0.0,1.0,1.0
115.79393928562368,27.73123296386332,0.7719464879835451,1.0,0.0,0.0,1.0,1.0
0.4726322680843436,183.87144107056324,8.039598779892671,0.0,1.0,0.0,0.0,1.0
27.82453402835556,1.917856988543048,7.97713718721423,1.0,0.0,0.0,1.0,1.0
4.241119901131174,3.9827884812659953,11.970992791633565,1.0,0.0,0.0,1.0,1.0
111.32791680923944,0.1163313799314583,2.992379695116361,1.0,0.0,0.0,1.0,1.0
1.4357869310319464,0.1085554219793808,8.583363485169318,0.0,1.0,0.0,1.0,1.0
9.300197584829146,4.747283618300436,9.829165047364755,1.0,0.0,0.0,1.0,1.0
65.2517870982672,0.1867390976738538,12.056670853228727,1.0,0.0,0.0,1.0,1.0
25.26875829100581,1.0684973164928318,6.857418578349164,1.0,0.0,0.0,1.0,1.0
10.75761485796017,0.4809836819600938,4.236068086827968,1.0,0.0,0.0,1.0,1.0
116.4988373498251,0.2768524824410493,0.1763422419063199,1.0,0.0,0.0,1.0,1.0
2.693917814291365,0.7516879757271481,9.576286764151495,1.0,0.0,0.0,1.0,1.0
36.072260301162096,0.1902997071743504,5.356229715242262,1.0,0.0,0.0,1.0,1.0
4.77477993545017,0.2216521881639654,27.903186258014067,1.0,0.0,0.0,1.0,1.0
3.320884628833724,0.3641086071124014,12.33891432716872,1.0,0.0,0.0,1.0,1.0
12.010797458842449,0.0547734997358606,23.79665248876119,1.0,1.0,0.0,1.0,1.0
29.727933504235114,0.5020850321959289,5.753035391716916,1.0,0.0,0.0,1.0,1.0
25.81281532951445,113.95628677943756,0.4448498894118479,1.0,0.0,0.0,1.0,1.0
13.247748761509952,0.0794920637631994,7.744871394420808,1.0,1.0,0.0,1.0,1.0
4.058413924627839,1.5318487615241534,4.589427758252187,1.0,1.0,0.0,1.0,1.0
28.544416851029183,1.2324028087377994,11.408632646715311,1.0,1.0,0.0,1.0,1.0
160.18999130541928,1.1494308448953354,12.238881339562598,1.0,0.0,0.0,0.0,1.0
2.529313839309066,28.21654802723537,6.820790232368913,1.0,0.0,0.0,1.0,1.0
12.55297577451728,0.6347112604475531,4.184518173769577,1.0,1.0,0.0,1.0,1.0
628.0385433306998,2.6397626519218496,1.017373723915824,1.0,0.0,0.0,1.0,1.0
1.446897711578488,18.52913135445267,4.072175793173072,0.0,1.0,0.0,1.0,1.0
10.991933310451886,0.1898374918845912,9.391065663072869,1.0,0.0,0.0,1.0,1.0
576.7415440008621,2.871788117640597,0.8676831784614085,1.0,0.0,0.0,1.0,1.0
81.96214941218042,1.4405736561749518,8.443194123287078,1.0,0.0,0.0,1.0,1.0
47.21342841554515,0.3086679964994072,8.516345016684534,1.0,0.0,0.0,1.0,1.0
6.629485763678491,0.6149221196940995,4.566697542534048,1.0,1.0,0.0,1.0,1.0
0.1019628803995519,3.065834458004608,4.457080524137004,0.0,1.0,0.0,1.0,1.0
0.5672355964911873,0.4605835974249179,9.62009551248832,0.0,1.0,0.0,1.0,1.0
2.19590527857704,0.3178009521869102,4.483992080577331,1.0,1.0,0.0,1.0,1.0
6.3125101260657885,0.2232269633386427,7.250330893513161,1.0,0.0,0.0,1.0,1.0
7.790894832035973,2.572040627987102,10.268519901419118,1.0,0.0,0.0,1.0,1.0
13.62316191534758,2.6314630650275626,9.349268028487032,1.0,0.0,0.0,1.0,1.0
11.932908170077308,5.7831626600114845,10.153995106230596,1.0,1.0,0.0,1.0,1.0
3.914824007304226,4.762903579499187,5.212704590950936,1.0,1.0,0.0,1.0,1.0
9.233167426937523,0.4408171359235324,12.007112636250271,1.0,1.0,0.0,1.0,1.0
27.78814463370776,0.1796549750672224,4.865255059628057,1.0,0.0,0.0,1.0,1.0
178.93018245163717,0.1560449427072165,4.14551519247319,1.0,1.0,0.0,1.0,1.0
625.9042597947554,0.2266911217923378,3.5132610372085926,1.0,0.0,0.0,1.0,1.0
2.600792179673802,0.5501489801154353,8.046908174144919,1.0,0.0,0.0,1.0,1.0
4.857611551006803,59.068563069005286,0.5084827593027184,1.0,0.0,0.0,1.0,1.0
26.01478698371817,21.961259115278885,4.4771668029383225,1.0,1.0,0.0,1.0,1.0
19.845841008196725,0.1800096164351556,7.551673265047476,1.0,0.0,0.0,1.0,1.0
162.895553257809,0.4962656316991752,2.850253100369544,1.0,0.0,0.0,1.0,1.0
1.0930296754264208,0.0966688497057589,4.676741269257676,0.0,0.0,0.0,1.0,1.0
34.76257265457792,3.501187735941308,6.354699651261124,1.0,1.0,0.0,1.0,1.0
6.081452487245227,1.908698023705327,9.460430547606034,1.0,0.0,0.0,1.0,1.0
1.6874585462124454,11.546069515487988,6.128528951308921,0.0,0.0,0.0,1.0,1.0
50.94999883307759,1.3345650899092825,19.135835370899432,1.0,0.0,0.0,1.0,1.0
2.662214286970627,1.7866545342849576,5.8234906117888,1.0,1.0,0.0,1.0,1.0
144.13249348199804,4.107756634877615,1.5823492758249076,1.0,0.0,0.0,1.0,1.0
17.803058582800592,0.0029826168408839,20.55957756499832,1.0,0.0,0.0,1.0,1.0
4.488045856676132,4.13470100598668,4.2129962689799685,1.0,0.0,0.0,1.0,1.0
5.243802458011854,0.4866224428907131,6.369128031284596,1.0,0.0,0.0,1.0,1.0
110.53687301886232,1.9193314897568297,1.5717844778878691,1.0,0.0,0.0,1.0,1.0
1.0508754581926885,0.2460391635916036,4.364883264711985,0.0,1.0,0.0,1.0,1.0
49.05654902268338,1.494877059464138,4.199613932880449,1.0,0.0,0.0,1.0,1.0
4.72009132611324,2.474257013152026,6.619404047515804,1.0,0.0,0.0,1.0,1.0
18.334643727746368,21.359251393861378,6.352354788522634,1.0,1.0,0.0,1.0,1.0
205.09971098673748,0.0683176988548241,2.099028164083564,1.0,0.0,0.0,1.0,1.0
248.05748005643744,0.0543965378468323,5.726936330117313,1.0,0.0,0.0,1.0,1.0
29.29661280840849,109.68162790215185,0.4812620451465477,1.0,0.0,0.0,1.0,1.0
